JobID,JobLink,Location,WorkType,Role,Skills,Company
1023,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Bangalore,Contract,Sales,"['Business development', 'Sales', 'Lead Generation', 'Account management']",NextEra Energy
1024,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Bangalore,Contract,Sales,"['Lead Generation', 'Sales', 'Negotiation', 'Client relationship building', 'Lead generation', 'Business-to-business sales strategies']",BHP Group
1025,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Gurgaon,Intern,Sales,"['Marketing', 'Negotiation', 'Sales', 'Customer relationship management', 'Negotiation skills', 'Client acquisition']",Deutsche Lufthansa AG
1026,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Noida,Temporary,Sales,"['Marketing', 'Business development', 'Negotiation', 'Product knowledge', 'Client acquisition', 'Customer relationship management']",Lam Research
1027,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Mumbai,Full-Time,Sales,"['Marketing', 'Negotiation', 'Lead Generation', ' Negotiation and closing skills']",Cheniere Energy
1028,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Noida,Temporary,Sales,"['Lead Generation', 'Marketing', 'Business development', 'Medical sales techniques', 'Understanding of healthcare regulations']",Cleveland-Cliffs
1029,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Bangalore,Contract,Sales,"['Negotiation', 'Lead Generation', 'Business development', 'Consultative selling', 'Face-to-face sales meetings', 'Sales tracking and reporting']",Ball
1030,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Noida,Full-Time,Sales,"['Marketing', 'Negotiation', 'Sales', 'Business-to-business sales strategies', 'Sales negotiations', 'B2B sales']",DISH Network
1031,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Mumbai,Contract,Sales,"['Negotiation', 'Lead Generation', 'Business development', 'Account management', 'Sales strategies and tactics']",Amazon.com
1032,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Chennai,Contract,Sales,"['Negotiation', 'Sales', 'Business development', 'Account management']",Goldman Sachs Group
1033,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Noida,Full-Time,Sales,"['Business development', 'Lead Generation', 'Sales', 'Market research', 'Sales negotiations', 'B2B sales']",Sage Group
1034,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Hyderabad,Full-Time,Sales,"['Sales', 'Lead Generation', 'Negotiation', 'Account management']",Keurig Dr Pepper
1035,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Gurgaon,Part-Time,Sales,"['Negotiation', 'Business development', 'Sales', 'Understanding of healthcare regulations', 'Relationship building with healthcare professionals']",Seek Limited
1036,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Kolkata,Full-Time,Sales,"['Marketing', 'Lead Generation', 'Sales', 'Sales strategy']",Mphasis
1037,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Bangalore,Intern,Sales,"['Sales', 'Business development', 'Marketing', 'Negotiation skills', 'Sales techniques', 'Client acquisition']",Deutsche Wohnen SE
1038,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Bangalore,Contract,Sales,"['Sales', 'Business development', 'Marketing', 'Market research', 'Lead generation', 'Sales negotiations']",Alphabet
1039,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Chennai,Contract,Sales,"['Sales', 'Lead Generation', 'Business development', 'Face-to-face sales meetings', 'Sales tracking and reporting', 'Sales prospecting and networking']",Zee Entertainment Enterprises
1040,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Hyderabad,Part-Time,Sales,"['Business development', 'Lead Generation', 'Marketing', 'Consultative selling', 'Face-to-face sales meetings', 'Sales tracking and reporting']",Equinix
1041,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Chennai,Full-Time,Sales,"['Negotiation', 'Business development', 'Sales', 'Sales strategies and tactics', 'Relationship building']",Sprint Corporation
1042,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Gurgaon,Intern,Sales,"['Negotiation', 'Lead Generation', 'Marketing', 'Account management']",Rolls-Royce Holdings
1043,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Mumbai,Part-Time,Sales,"['Business development', 'Sales', 'Lead Generation', 'Relationship building with healthcare professionals', 'Medical sales techniques']",UGI
1044,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Gurgaon,Intern,Sales,"['Sales', 'Negotiation', 'Lead Generation', 'Business-to-business sales strategies', 'Sales negotiations', 'Lead generation']",Entergy
1045,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Hyderabad,Contract,Sales,"['Sales', 'Lead Generation', 'Negotiation', 'Industry and product knowledge', 'Sales strategies and tactics']",Marsh & McLennan
1046,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Pune,Contract,Sales,"['Sales', 'Lead Generation', 'Business development', 'Sales strategy']",Arconic
1047,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Kolkata,Part-Time,Sales,"['Lead Generation', 'Business development', 'Marketing', 'Negotiation skills', 'Client acquisition', 'Product knowledge']",Bodycote
1048,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Bangalore,Temporary,Sales,"['Marketing', 'Negotiation', 'Sales', 'Relationship building', 'Territory management', 'Sales tracking and reporting']",Ecolab
1049,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Noida,Part-Time,Sales,"['Negotiation', 'Marketing', 'Business development', 'Sales negotiations', 'Lead generation', 'Client relationship building']",Equinix
1050,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Hyderabad,Part-Time,Sales,"['Negotiation', 'Sales', 'Business development', 'Client relationship building', 'Sales negotiations', 'Market research']",Northern Trust
1051,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Bangalore,Full-Time,Sales,"['Marketing', 'Sales', 'Business development', 'Business-to-business sales strategies', 'Client relationship building', 'Market research']",Berkeley Group Holdings
1052,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Hyderabad,Temporary,Sales,"['Lead Generation', 'Business development', 'Sales', 'Face-to-face sales meetings', 'Sales prospecting and networking', 'Territory management']",Motorola Solutions
1053,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Hyderabad,Part-Time,Sales,"['Lead Generation', 'Marketing', 'Negotiation', 'Relationship building', 'Sales tracking and reporting', 'Territory management']",Mosaic
1054,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Noida,Full-Time,Sales,"['Marketing', 'Negotiation', 'Sales', 'Medical sales techniques', 'Sales forecasting and planning']",Sinopec
1055,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Mumbai,Temporary,Sales,"['Negotiation', 'Lead Generation', 'Business development', 'Account management', 'Industry and product knowledge']",Insight Enterprises
1056,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Gurgaon,Full-Time,Sales,"['Business development', 'Sales', 'Lead Generation', 'Lead generation', 'B2B sales', 'Client relationship building']",Sprint Corporation
1057,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Pune,Temporary,Sales,"['Marketing', 'Sales', 'Lead Generation', 'Consultative selling', 'Territory management', 'Sales prospecting and networking']",Mirvac Group
1058,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Pune,Part-Time,Sales,"['Business development', 'Sales', 'Marketing', 'Consultative selling', 'Relationship building', 'Sales prospecting and networking']",Paramount Global
1059,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Gurgaon,Contract,Sales,"['Lead Generation', 'Business development', 'Marketing', 'Relationship building with healthcare professionals', 'Medical product knowledge']",Nationwide
1060,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Mumbai,Contract,Sales,"['Business development', 'Marketing', 'Sales', 'Sales strategy development']",Bajaj Finance
1061,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Kolkata,Temporary,Sales,"['Lead Generation', 'Sales', 'Business development', 'Understanding of healthcare regulations', 'Medical product knowledge']",American Tower
1062,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Mumbai,Contract,Sales,"['Lead Generation', 'Marketing', 'Sales', 'Sales strategies', 'Client acquisition', 'Negotiation skills']",Arconic
1063,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Kolkata,Intern,Sales,"['Sales', 'Business development', 'Lead Generation', 'Relationship building with healthcare professionals', 'Medical product knowledge']",Clorox Company
1064,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Gurgaon,Contract,Sales,"['Lead Generation', 'Business development', 'Negotiation', 'Client relationship building', 'Business-to-business sales strategies', 'Lead generation']",GlaxoSmithKline
1065,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Hyderabad,Temporary,Sales,"['Lead Generation', 'Sales', 'Negotiation', 'Medical sales techniques', 'Sales forecasting and planning']",Republic Services
1066,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Gurgaon,Temporary,Sales,"['Marketing', 'Sales', 'Negotiation', 'Sales negotiations', 'Lead generation', 'Business-to-business sales strategies']",TD Synnex
1067,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Noida,Contract,Sales,"['Marketing', 'Lead Generation', 'Sales', 'Sales management']",SpartanNash
1068,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Kolkata,Temporary,Sales,"['Lead Generation', 'Sales', 'Business development', 'Sales management']",Dixons Carphone
1069,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Hyderabad,Full-Time,Sales,"['Business development', 'Sales', 'Negotiation', 'Sales strategies and tactics', 'Relationship building']",Baxter International
1070,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Kolkata,Temporary,Sales,"['Marketing', 'Sales', 'Business development', 'Consultative selling', 'Sales tracking and reporting', 'Sales prospecting and networking']",SVB Financial Group
1071,https://www.naukri.com/job-listings-unit-sales-manager-icici-prudential-life-insurance-co-ltd-bengaluru-0-to-5-years-280324912727?src=jobsearchDesk&sid=17119830427195138&xp=4&px=1,Mumbai,Intern,Sales,"['Sales', 'Marketing', 'Lead Generation', 'Negotiation skills', 'Product knowledge', 'Sales techniques']",Yum China Holdings
